steamid,appid,playtime_forever,playtime_2weeks,1pPlayerName,rank,games,n,sample_weights
76561198119086127,1778820,263.4,66.5,Lil_Girthy,17,1,2221,0.061835291497299404
76561198249337516,389730,301.96666666666664,NA,TTGamer72,18,2,2341,0.06517623475694638
76561198249337516,1778820,89.96666666666667,40.333333333333336,TTGamer72,18,2,2341,0.06517623475694638
76561198007495340,389730,136.76666666666668,NA,Dad Beers,8,1,1165,0.032434990812406035
76561198007495340,1778820,27.533333333333335,11,Dad Beers,8,1,1165,0.032434990812406035
76561199234393005,1778820,37.93333333333333,28.783333333333335,BALLSMASTER,3,1,620,0.017261540174842698
76561198128048430,389730,94.48333333333333,NA,Paranoidcry,15,1,4383,0.12202795255860571
76561198128048430,1778820,168.85,78.86666666666666,Paranoidcry,15,1,4383,0.12202795255860571
76561199085525530,1778820,233.7,62.35,Alex Axel,18,1,2341,0.06517623475694638
76561198453195369,389730,29.883333333333333,NA,fungus,19,2,1403,0.0390611949440392
76561198453195369,1778820,157.08333333333334,48.7,fungus,19,2,1403,0.0390611949440392
76561198803048754,389730,7.1,7.1,jontriniathon,1,1,324,0.009020546801046829
76561198803048754,1778820,13.25,13.25,jontriniathon,1,1,324,0.009020546801046829
76561198025784696,389730,4757.483333333334,NA,butterboyTTV,22,2,547,0.015229133025224122
76561198025784696,1778820,348.2,113.88333333333334,butterboyTTV,22,2,547,0.015229133025224122
76561198969702567,1778820,53.35,53.35,Stavro,2,2,415,0.011554095439612451
76561198278746702,389730,95.35,NA,Mikhail,12,3,2470,0.06876774876106688
76561198278746702,1778820,103.56666666666666,34.733333333333334,Mikhail,12,3,2470,0.06876774876106688
76561198091889559,389730,147.85,NA,Chilli,12,3,2470,0.06876774876106688
76561198091889559,1778820,63.75,17.533333333333335,Chilli,12,3,2470,0.06876774876106688
76561198101086506,389730,400.25,NA,Jake,22,4,547,0.015229133025224122
76561198101086506,1778820,98.06666666666666,15.8,Jake,22,4,547,0.015229133025224122
76561198828769726,389730,198.08333333333334,1.0333333333333334,Nanashi,17,1,2221,0.061835291497299404
76561198828769726,1778820,152.06666666666666,131.35,Nanashi,17,1,2221,0.061835291497299404
76561198019986199,389730,5130.533333333334,NA,Higem,28,1,29,8.073946210813519e-4
76561198019986199,1778820,307.73333333333335,73.23333333333333,Higem,28,1,29,8.073946210813519e-4
76561198103928585,389730,245.61666666666667,NA,VitaminP,6,2,1020,0.028398017706999276
76561198103928585,1778820,43.7,5.966666666666667,VitaminP,6,2,1020,0.028398017706999276
76561198267932791,1778820,0,NA,DannahBannah,7,1,648,0.018041093602093657
76561198093439387,389730,44.266666666666666,NA,UNKNOWNPGS,8,1,1165,0.032434990812406035
76561198093439387,1778820,107.48333333333333,19.666666666666668,UNKNOWNPGS,8,1,1165,0.032434990812406035
76561198876055748,389730,7992.316666666667,NA,MEGAMAN DERSON,27,3,58,0.0016147892421627039
76561198876055748,1778820,267.76666666666665,81.8,MEGAMAN DERSON,27,3,58,0.0016147892421627039
76561198119862927,389730,2.5,NA,BIGGYCHEAT,3,1,620,0.017261540174842698
76561198119862927,1778820,29.65,28.566666666666666,BIGGYCHEAT,3,1,620,0.017261540174842698
76561198053702089,389730,1528.9666666666667,NA,Back 1 Abuser,24,2,260,0.007238710395901776
76561198053702089,1778820,132.75,32.55,Back 1 Abuser,24,2,260,0.007238710395901776
76561198083901830,389730,156.63333333333333,NA,♡Neru♡,13,3,2165,0.060276184642797485
76561198083901830,1778820,84.9,61.333333333333336,♡Neru♡,13,3,2165,0.060276184642797485
76561197989900241,389730,142.08333333333334,NA,baked,14,1,2393,0.06662397683612674
76561197989900241,389730,142.08333333333334,NA,tuna,14,1,2393,0.06662397683612674
76561197989900241,1778820,66.81666666666666,20.216666666666665,baked,14,1,2393,0.06662397683612674
76561197989900241,1778820,66.81666666666666,20.216666666666665,tuna,14,1,2393,0.06662397683612674
76561198169017137,389730,2932.616666666667,NA,msk614,20,4,1097,0.030541789631939417
76561198169017137,1778820,153.15,71.13333333333334,msk614,20,4,1097,0.030541789631939417
76561198049609314,389730,150.7,NA,AfroGundam,2,1,415,0.011554095439612451
76561198049609314,1778820,18.583333333333332,8.333333333333334,AfroGundam,2,1,415,0.011554095439612451
76561198102976521,389730,3672.2,NA,MMP | 曹妮 .玛拉格彼,25,1,167,0.004649479369675372
76561198102976521,1778820,169.51666666666668,42.18333333333333,MMP | 曹妮 .玛拉格彼,25,1,167,0.004649479369675372
76561198273385388,389730,2109.616666666667,NA,ลิงกังซื่อสัตย์,23,1,391,0.010885906787683057
76561198273385388,1778820,166.8,41.833333333333336,ลิงกังซื่อสัตย์,23,1,391,0.010885906787683057
76561198043962203,389730,134.71666666666667,NA,Bismuth,20,4,1097,0.030541789631939417
76561198043962203,1778820,146.88333333333333,73.6,Bismuth,20,4,1097,0.030541789631939417
76561198394789188,389730,95.46666666666667,NA,KCMH,14,1,2393,0.06662397683612674
76561198394789188,1778820,81.96666666666667,30.833333333333332,KCMH,14,1,2393,0.06662397683612674
76561198108854744,389730,4332,NA,93s PangDolls,25,1,167,0.004649479369675372
76561198108854744,1778820,71.8,37.45,93s PangDolls,25,1,167,0.004649479369675372
76561198243578750,389730,2672.483333333333,NA,DeFroster,27,1,58,0.0016147892421627039
76561198243578750,389730,2672.483333333333,NA,LD | HwoNoob,26,1,115,0.0032017372904950166
76561198243578750,1778820,196.33333333333334,46.13333333333333,DeFroster,27,1,58,0.0016147892421627039
76561198243578750,1778820,196.33333333333334,46.13333333333333,LD | HwoNoob,26,1,115,0.0032017372904950166
76561198196160838,1778820,25.233333333333334,25.233333333333334,Mario122,8,1,1165,0.032434990812406035
76561198280765707,389730,248.83333333333334,NA,삼계치킨,13,1,2165,0.060276184642797485
76561198280765707,1778820,27.016666666666666,12.633333333333333,삼계치킨,13,1,2165,0.060276184642797485
76561198060192502,1778820,7.583333333333333,5.05,Volesprit,2,1,415,0.011554095439612451
76561198126197481,389730,51.03333333333333,NA,Folix,3,1,620,0.017261540174842698
76561198126197481,1778820,21.716666666666665,7.716666666666667,Folix,3,1,620,0.017261540174842698
76561198019583992,389730,3412.9166666666665,NA,El Hombre Calvo,22,1,547,0.015229133025224122
76561198019583992,389730,3412.9166666666665,NA,Rice Eel,25,4,167,0.004649479369675372
76561198019583992,1778820,240.4,55.45,El Hombre Calvo,22,1,547,0.015229133025224122
76561198019583992,1778820,240.4,55.45,Rice Eel,25,4,167,0.004649479369675372
76561198315417104,1778820,35.583333333333336,13.916666666666666,Noctice,4,1,670,0.01865359986636227
76561198341640557,1778820,97.35,35.483333333333334,ImTooJuicedUp,16,1,2529,0.07041037919705997
76561197989038831,1778820,118.83333333333333,30.383333333333333,FRIGANGI,19,4,1403,0.0390611949440392
76561198452358476,389730,711.4666666666667,NA,퍄파팟_PYAPAPAT,18,1,2341,0.06517623475694638
76561198452358476,1778820,176.81666666666666,65.33333333333333,퍄파팟_PYAPAPAT,18,1,2341,0.06517623475694638
76561198019481361,389730,123.85,NA,Fiki14,15,1,4383,0.12202795255860571
76561198019481361,1778820,36.13333333333333,14.866666666666667,Fiki14,15,1,4383,0.12202795255860571
76561199279963940,1778820,18.166666666666668,18.166666666666668,삼만이천지선다,2,2,415,0.011554095439612451
76561198191533246,389730,0,NA,Ling_sj,26,1,115,0.0032017372904950166
76561198191533246,1778820,0,NA,Ling_sj,26,1,115,0.0032017372904950166
76561199094809508,389730,26.1,NA,Brok_117,0,1,1511,0.04206804387772148
76561199094809508,1778820,38.916666666666664,11.733333333333333,Brok_117,0,1,1511,0.04206804387772148
76561198025168601,389730,814.65,NA,Burning Typhoon,15,3,4383,0.12202795255860571
76561198025168601,1778820,122.91666666666667,37.78333333333333,Burning Typhoon,15,3,4383,0.12202795255860571
76561198298146844,389730,2262.55,NA,Ayzusa,20,1,1097,0.030541789631939417
76561198298146844,1778820,46.38333333333333,21.233333333333334,Ayzusa,20,1,1097,0.030541789631939417
76561198880939058,1778820,13.383333333333333,13.383333333333333,PlebCat,0,2,1511,0.04206804387772148
76561198891839431,389730,54.11666666666667,0.36666666666666664,ROUNG,12,1,2470,0.06876774876106688
76561198891839431,1778820,28.666666666666668,8.55,ROUNG,12,1,2470,0.06876774876106688
76561198311710201,1778820,57.8,15.416666666666666,Wumpa,16,4,2529,0.07041037919705997
76561198041062970,389730,189.28333333333333,NA,goby,4,1,670,0.01865359986636227
76561198041062970,1778820,19.4,16.033333333333335,goby,4,1,670,0.01865359986636227
76561198144411388,389730,1104.5833333333333,NA,モコロン,17,3,2221,0.061835291497299404
76561198144411388,1778820,101.18333333333334,45.833333333333336,モコロン,17,3,2221,0.061835291497299404
76561198000931558,389730,623.85,NA,Kroshak,17,1,2221,0.061835291497299404
76561198000931558,1778820,59.25,27.066666666666666,Kroshak,17,1,2221,0.061835291497299404
76561197972814516,389730,123.23333333333333,NA,Thesyl,3,1,620,0.017261540174842698
76561197972814516,1778820,140.13333333333333,23.783333333333335,Thesyl,3,1,620,0.017261540174842698
76561198168256749,389730,6304.95,NA,øracle,27,2,58,0.0016147892421627039
76561198168256749,1778820,133.31666666666666,33.71666666666667,øracle,27,2,58,0.0016147892421627039
76561198163308915,389730,550.8,NA,kryptic,20,3,1097,0.030541789631939417
76561198163308915,1778820,63.61666666666667,19.683333333333334,kryptic,20,3,1097,0.030541789631939417
76561198136989976,389730,2305.4166666666665,NA,크로스번트,20,1,1097,0.030541789631939417
76561198136989976,1778820,184.46666666666667,53.36666666666667,크로스번트,20,1,1097,0.030541789631939417
76561197991696303,389730,375.8,NA,Pickle,10,3,1647,0.045854446238654714
76561197991696303,1778820,50.05,15.15,Pickle,10,3,1647,0.045854446238654714
76561198880402114,1778820,128.28333333333333,51.78333333333333,nmazz,16,4,2529,0.07041037919705997
76561198053411305,389730,228.56666666666666,NA,Phoach,0,1,1511,0.04206804387772148
76561198053411305,1778820,139.96666666666667,49.583333333333336,Phoach,0,1,1511,0.04206804387772148
76561199323655531,1778820,104.61666666666666,14.483333333333333,Beeg Yoshi,17,1,2221,0.061835291497299404
76561199230279715,389730,0,NA,Jvyll,8,1,1165,0.032434990812406035
76561199230279715,1778820,0,NA,Jvyll,8,1,1165,0.032434990812406035
76561198905694115,389730,0,NA,Kazuya,20,4,1097,0.030541789631939417
76561198905694115,1778820,0,NA,Kazuya,20,4,1097,0.030541789631939417
76561198063993053,389730,103.18333333333334,NA,Scr33ch,16,2,2529,0.07041037919705997
76561198063993053,1778820,44.85,23.8,Scr33ch,16,2,2529,0.07041037919705997
76561198256483595,389730,109.56666666666666,NA,Fiyero,14,1,2393,0.06662397683612674
76561198256483595,1778820,103.1,50.8,Fiyero,14,1,2393,0.06662397683612674
76561199077227575,389730,345.06666666666666,NA,AmA529,24,2,260,0.007238710395901776
76561199077227575,1778820,79.03333333333333,28.1,AmA529,24,2,260,0.007238710395901776
76561197962759312,389730,0,NA,IamNoob,2,2,415,0.011554095439612451
76561197962759312,1778820,0,NA,IamNoob,2,2,415,0.011554095439612451
76561199036134586,389730,404.1333333333333,NA,syu?,18,1,2341,0.06517623475694638
76561199036134586,1778820,83.76666666666667,22.483333333333334,syu?,18,1,2341,0.06517623475694638
76561198259377920,389730,721.9833333333333,NA,waevu,22,1,547,0.015229133025224122
76561198259377920,1778820,112.68333333333334,29.466666666666665,waevu,22,1,547,0.015229133025224122
76561198838637312,389730,502.21666666666664,NA,沪A-莽金刚,22,4,547,0.015229133025224122
76561198838637312,1778820,145.9,25.866666666666667,沪A-莽金刚,22,4,547,0.015229133025224122
76561198900008866,389730,1002.3333333333334,NA,Indigent,22,2,547,0.015229133025224122
76561198900008866,1778820,279.3,96.6,Indigent,22,2,547,0.015229133025224122
76561198049711969,389730,67.55,NA,NoisySilence,1,1,324,0.009020546801046829
76561198049711969,1778820,20.366666666666667,4.85,NoisySilence,1,1,324,0.009020546801046829
76561198342030255,389730,12.2,NA,Yes_,3,1,620,0.017261540174842698
76561198342030255,1778820,55.56666666666667,34.63333333333333,Yes_,3,1,620,0.017261540174842698
76561198013781892,389730,210.95,NA,Nicole :3,6,1,1020,0.028398017706999276
76561198013781892,1778820,27.55,7.033333333333333,Nicole :3,6,1,1020,0.028398017706999276
76561198013177367,389730,3175.4333333333334,NA,SwuttySummer,20,1,1097,0.030541789631939417
76561198013177367,1778820,143.96666666666667,39.666666666666664,SwuttySummer,20,1,1097,0.030541789631939417
76561198197388338,389730,572.7666666666667,NA,steamdeckgamer,14,1,2393,0.06662397683612674
76561198197388338,1778820,142.6,33.15,steamdeckgamer,14,1,2393,0.06662397683612674
76561198118998063,389730,0,NA,MadDogWeaZel,12,2,2470,0.06876774876106688
76561198118998063,1778820,0,NA,MadDogWeaZel,12,2,2470,0.06876774876106688
76561198038483663,389730,704.9333333333333,NA,Juno Lee,16,2,2529,0.07041037919705997
76561198038483663,1778820,42.75,10.583333333333334,Juno Lee,16,2,2529,0.07041037919705997
76561198148791976,389730,125.3,NA,Elliott,4,1,670,0.01865359986636227
76561198148791976,1778820,68.43333333333334,21.033333333333335,Elliott,4,1,670,0.01865359986636227
76561197978077649,389730,1609.5833333333333,NA,LifeOfWeezus,15,1,4383,0.12202795255860571
76561197978077649,1778820,87.85,20.816666666666666,LifeOfWeezus,15,1,4383,0.12202795255860571
76561198088557348,389730,493.7,NA,Strife,20,2,1097,0.030541789631939417
76561198088557348,1778820,137.73333333333332,36.13333333333333,Strife,20,2,1097,0.030541789631939417
76561198151062688,1778820,32.78333333333333,11.666666666666666,Juan266,7,1,648,0.018041093602093657
76561198103721254,389730,2807.0666666666666,0.15,KuruRIng,27,1,58,0.0016147892421627039
76561198103721254,1778820,120.48333333333333,33.3,KuruRIng,27,1,58,0.0016147892421627039
76561198058183256,389730,2796.3166666666666,NA,MeruMeru__/ttv,23,1,391,0.010885906787683057
76561198058183256,1778820,220.81666666666666,56.583333333333336,MeruMeru__/ttv,23,1,391,0.010885906787683057
76561198108047119,1778820,95.38333333333334,25.666666666666668,TastyBeginings,15,4,4383,0.12202795255860571
76561198108047119,389730,46.5,NA,TastyBeginings,15,4,4383,0.12202795255860571
76561198113681073,389730,1100.9666666666667,NA,LMDT | imacu,21,4,1194,0.03324238543348739
76561198113681073,1778820,96.95,24.466666666666665,LMDT | imacu,21,4,1194,0.03324238543348739
76561198120658126,389730,1424.8,NA,keyofpoo,28,4,29,8.073946210813519e-4
76561198120658126,1778820,183.13333333333333,45.56666666666667,keyofpoo,28,4,29,8.073946210813519e-4
76561198041871669,389730,0,NA,salida,0,2,1511,0.04206804387772148
76561198041871669,1778820,0,NA,salida,0,2,1511,0.04206804387772148
76561199280473208,389730,37.68333333333333,NA,auviio,9,1,1721,0.04791469458210368
76561199280473208,1778820,34.36666666666667,2.6666666666666665,auviio,9,1,1721,0.04791469458210368
76561198129886833,389730,7308.516666666666,NA,PiKaH,28,1,29,8.073946210813519e-4
76561198129886833,1778820,140.65,50.5,PiKaH,28,1,29,8.073946210813519e-4
76561198329318225,389730,1383.3166666666666,NA,Doc.Friday,19,1,1403,0.0390611949440392
76561198329318225,1778820,75.43333333333334,22.15,Doc.Friday,19,1,1403,0.0390611949440392
76561198901867043,389730,534.9666666666667,NA,Min myeol,15,1,4383,0.12202795255860571
76561198901867043,1778820,54.733333333333334,15.9,Min myeol,15,1,4383,0.12202795255860571
76561198158429777,389730,124.11666666666666,NA,Netzumi,12,2,2470,0.06876774876106688
76561198158429777,1778820,94.68333333333334,34.18333333333333,Netzumi,12,2,2470,0.06876774876106688
76561198006383338,389730,3047.15,NA,FixItChris84,21,1,1194,0.03324238543348739
76561198006383338,1778820,57.483333333333334,29.3,FixItChris84,21,1,1194,0.03324238543348739
76561198243240350,1778820,40.9,16.533333333333335,LEGODAN,13,1,2165,0.060276184642797485
76561198802181335,389730,345.9,NA,blossommist,11,1,1721,0.04791469458210368
76561198802181335,1778820,82.65,34.11666666666667,blossommist,11,1,1721,0.04791469458210368
76561198243240350,1778820,40.9,16.533333333333335,LEGODAN,13,1,2165,0.060276184642797485
76561198168256749,389730,6304.95,NA,øracle,27,2,58,0.0016147892421627039
76561198168256749,1778820,133.31666666666666,33.71666666666667,øracle,27,2,58,0.0016147892421627039
76561199209753111,389730,274.05,0.8166666666666667,Adolf,17,1,2221,0.061835291497299404
76561199209753111,1778820,77.21666666666667,38.5,Adolf,17,1,2221,0.061835291497299404
76561198453430414,1778820,23.933333333333334,13.666666666666666,김빱._.,12,1,2470,0.06876774876106688
76561198389933746,389730,2666.4333333333334,NA,hitoree,23,2,391,0.010885906787683057
76561198389933746,1778820,334.8666666666667,117.71666666666667,hitoree,23,2,391,0.010885906787683057
76561198029718768,389730,92.36666666666666,NA,Ghost Pope,9,1,1721,0.04791469458210368
76561198029718768,1778820,80.23333333333333,14.283333333333333,Ghost Pope,9,1,1721,0.04791469458210368
76561198176721705,389730,1679.35,NA,Only Playing.,25,2,167,0.004649479369675372
76561198176721705,1778820,202.58333333333334,59.1,Only Playing.,25,2,167,0.004649479369675372
76561198422263278,389730,2276.9166666666665,NA,Dantex631,25,2,167,0.004649479369675372
76561198422263278,1778820,165.65,56.166666666666664,Dantex631,25,2,167,0.004649479369675372
76561198450755367,1778820,24.666666666666668,22.116666666666667,Tensheo,0,1,1511,0.04206804387772148
76561198153398925,389730,947.3333333333334,0.8833333333333333,IAmBot,21,4,1194,0.03324238543348739
76561198153398925,1778820,99.68333333333334,28.75,IAmBot,21,4,1194,0.03324238543348739
76561198139083537,1778820,6.15,0.7166666666666667,Endersshadow,0,1,1511,0.04206804387772148
76561198284465698,1778820,23.983333333333334,10.433333333333334,Papito208,4,1,670,0.01865359986636227
76561198342045327,389730,18.433333333333334,NA,ompa,11,2,1721,0.04791469458210368
76561198342045327,1778820,44.31666666666667,12.933333333333334,ompa,11,2,1721,0.04791469458210368
76561198871855945,389730,3315.5666666666666,NA,aibo,28,4,29,8.073946210813519e-4
76561198871855945,1778820,331.68333333333334,123.93333333333334,aibo,28,4,29,8.073946210813519e-4
76561198145946287,1778820,20.866666666666667,20.416666666666668,Zero,20,7,1097,0.030541789631939417
76561198158134580,1778820,59.95,22.216666666666665,El Judgement,6,1,1020,0.028398017706999276
76561198043306864,389730,3900.883333333333,NA,ttv Kane_TK,27,1,58,0.0016147892421627039
76561198043306864,1778820,246.13333333333333,60.86666666666667,ttv Kane_TK,27,1,58,0.0016147892421627039
76561198142138140,1778820,86.83333333333333,35.15,MudkipMogger73,12,2,2470,0.06876774876106688
76561198020787345,389730,20.333333333333332,NA,Jerm,12,3,2470,0.06876774876106688
76561198020787345,1778820,16.35,3.55,Jerm,12,3,2470,0.06876774876106688
76561198345232546,389730,1011.2666666666667,NA,jp4099,12,2,2470,0.06876774876106688
76561198345232546,1778820,101.96666666666667,34.233333333333334,jp4099,12,2,2470,0.06876774876106688
76561198082032148,389730,3372.5,NA,Raony99,25,3,167,0.004649479369675372
76561198082032148,1778820,172.43333333333334,35.38333333333333,Raony99,25,3,167,0.004649479369675372
76561198290488299,1778820,17.716666666666665,17.716666666666665,ZzeviJR,5,1,673,0.018737123447853443
76561198087261080,389730,128.95,NA,Arhoony,15,1,4383,0.12202795255860571
76561198087261080,1778820,72.21666666666667,40.766666666666666,Arhoony,15,1,4383,0.12202795255860571
76561198846866513,389730,6378.766666666666,NA,Goku I Black,29,2,20,5.56823876607829e-4
76561198846866513,1778820,279.75,76.36666666666666,Goku I Black,29,2,20,5.56823876607829e-4
76561198371757882,389730,45.416666666666664,NA,o 3o,7,1,648,0.018041093602093657
76561198371757882,1778820,15.383333333333333,15.383333333333333,o 3o,7,1,648,0.018041093602093657
76561198007495340,389730,136.76666666666668,NA,Dad Beers,8,1,1165,0.032434990812406035
76561198007495340,1778820,27.533333333333335,11,Dad Beers,8,1,1165,0.032434990812406035
76561198310277921,1778820,20.433333333333334,2.2333333333333334,kraive7,4,1,670,0.01865359986636227
76561198015825732,1778820,69.8,29.466666666666665,예!니!오!,14,1,2393,0.06662397683612674
76561198810358021,1778820,83.68333333333334,17.333333333333332,PepsiBossman,12,1,2470,0.06876774876106688
76561198829477195,389730,1427.2333333333333,NA,꿈의눈꽃송이,6,3,1020,0.028398017706999276
76561198829477195,1778820,94.26666666666667,38.96666666666667,꿈의눈꽃송이,6,3,1020,0.028398017706999276
76561198451553612,389730,1427.4333333333334,1.4,철권의아이돌럭키클로에,20,2,1097,0.030541789631939417
76561198451553612,1778820,108.73333333333333,42.86666666666667,철권의아이돌럭키클로에,20,2,1097,0.030541789631939417
76561198096484441,389730,80.5,NA,ArmoredBishop,6,1,1020,0.028398017706999276
76561198096484441,1778820,25.2,16.916666666666668,ArmoredBishop,6,1,1020,0.028398017706999276
76561198133906389,1778820,154.8,76.51666666666667,MEDAKA,15,4,4383,0.12202795255860571
76561198058183256,389730,2796.3166666666666,NA,MeruMeru__/ttv,23,1,391,0.010885906787683057
76561198058183256,1778820,220.81666666666666,56.583333333333336,MeruMeru__/ttv,23,1,391,0.010885906787683057
76561198162591216,1778820,67.63333333333334,27.233333333333334,ChrissyFit,18,1,2341,0.06517623475694638
76561198992010985,389730,1224.7,NA,Annaman69,24,1,260,0.007238710395901776
76561198992010985,1778820,140.15,40.916666666666664,Annaman69,24,1,260,0.007238710395901776
76561198027587037,389730,0,NA,Quigley,0,1,1511,0.04206804387772148
76561198027587037,1778820,0,NA,Quigley,0,1,1511,0.04206804387772148
76561198309219054,389730,110.96666666666667,NA,Kilayer,16,1,2529,0.07041037919705997
76561198309219054,1778820,48.93333333333333,16.583333333333332,Kilayer,16,1,2529,0.07041037919705997
76561198144581451,389730,258.05,NA,KINGKHAI2298,10,1,1647,0.045854446238654714
76561198144581451,1778820,112.5,47.63333333333333,KINGKHAI2298,10,1,1647,0.045854446238654714
76561198876055748,389730,7992.316666666667,NA,MEGAMAN DERSON,27,3,58,0.0016147892421627039
76561198876055748,1778820,267.76666666666665,81.8,MEGAMAN DERSON,27,3,58,0.0016147892421627039
76561198842193001,389730,12.45,NA,MovementTech,6,2,1020,0.028398017706999276
76561198842193001,1778820,58.15,43,MovementTech,6,2,1020,0.028398017706999276
76561198043819455,389730,609.55,NA,Puer,21,2,1194,0.03324238543348739
76561198043819455,1778820,59.5,24.583333333333332,Puer,21,2,1194,0.03324238543348739
76561198358959391,389730,654.0333333333333,NA,G.I.Joe78,18,1,2341,0.06517623475694638
76561198358959391,1778820,69.03333333333333,21.233333333333334,G.I.Joe78,18,1,2341,0.06517623475694638
76561198061504499,389730,2427.5,NA,ebanat,22,2,547,0.015229133025224122
76561198061504499,1778820,190.93333333333334,56.03333333333333,ebanat,22,2,547,0.015229133025224122
76561198396815576,389730,0,NA,popdude731,0,1,1511,0.04206804387772148
76561198396815576,1778820,0,NA,popdude731,0,1,1511,0.04206804387772148
76561197998171262,389730,1517.6333333333334,NA,Mahoraga,15,1,4383,0.12202795255860571
76561197998171262,1778820,108.28333333333333,19.433333333333334,Mahoraga,15,1,4383,0.12202795255860571
76561198094478314,389730,18.183333333333334,NA,Fzico0303,1,1,324,0.009020546801046829
76561198094478314,1778820,12.05,12.05,Fzico0303,1,1,324,0.009020546801046829
76561198185950086,389730,332.28333333333336,NA,Quickness,14,1,2393,0.06662397683612674
76561198185950086,1778820,35.733333333333334,35.733333333333334,Quickness,14,1,2393,0.06662397683612674
76561198119039741,389730,5014.566666666667,NA,네간커밍쑨,22,3,547,0.015229133025224122
76561198119039741,1778820,120.35,39.45,네간커밍쑨,22,3,547,0.015229133025224122
76561198888736201,1778820,8.183333333333334,2.183333333333333,SlavicBaby,2,1,415,0.011554095439612451
76561198028904801,389730,20.1,NA,FlexLix,9,1,1721,0.04791469458210368
76561198028904801,1778820,43.78333333333333,27.8,FlexLix,9,1,1721,0.04791469458210368
76561198072475794,389730,122,NA,Daxino,5,1,673,0.018737123447853443
76561198072475794,1778820,10.35,10.35,Daxino,5,1,673,0.018737123447853443
76561198191533246,389730,0,NA,Ling_sj,26,1,115,0.0032017372904950166
76561198191533246,1778820,0,NA,Ling_sj,26,1,115,0.0032017372904950166
76561198191743611,1778820,84.03333333333333,39.61666666666667,Onibyron,12,1,2470,0.06876774876106688
76561198118998063,389730,0,NA,MadDogWeaZel,12,2,2470,0.06876774876106688
76561198118998063,1778820,0,NA,MadDogWeaZel,12,2,2470,0.06876774876106688
76561198048164088,389730,6.45,NA,Coolnushi,3,2,620,0.017261540174842698
76561198048164088,1778820,33.85,12.183333333333334,Coolnushi,3,2,620,0.017261540174842698
76561198084942272,389730,16.783333333333335,NA,어리둥절범고래,8,4,1165,0.032434990812406035
76561198065658626,389730,339.15,NA,CArmoun,9,2,1721,0.04791469458210368
76561198065658626,1778820,79.06666666666666,9.866666666666667,CArmoun,9,2,1721,0.04791469458210368
76561198151127535,389730,1439.8333333333333,NA,Kanali,21,1,1194,0.03324238543348739
76561198151127535,1778820,80.1,27.433333333333334,Kanali,21,1,1194,0.03324238543348739
76561197963696036,389730,285.53333333333336,NA,meh-.-,21,4,1194,0.03324238543348739
76561197963696036,1778820,182.83333333333334,57.55,meh-.-,21,4,1194,0.03324238543348739
76561198140319039,1778820,12.183333333333334,5.016666666666667,NahI'dWin,2,1,415,0.011554095439612451
76561198961864543,389730,11.55,1.9,Spec,3,4,620,0.017261540174842698
76561198961864543,1778820,46.45,46.45,Spec,3,4,620,0.017261540174842698
76561198043374231,389730,82.13333333333334,NA,MelloMood,15,1,4383,0.12202795255860571
76561198043374231,1778820,53.75,11.283333333333333,MelloMood,15,1,4383,0.12202795255860571
76561197990475723,389730,0,NA,lolstreet,15,1,4383,0.12202795255860571
76561197990475723,1778820,0,NA,lolstreet,15,1,4383,0.12202795255860571
76561198246394384,389730,3748.35,NA,K-Wiss,27,4,58,0.0016147892421627039
76561198246394384,1778820,263.35,94.96666666666667,K-Wiss,27,4,58,0.0016147892421627039
76561198058918904,389730,240.91666666666666,NA,TheKingFrosty,2,1,415,0.011554095439612451
76561198058918904,1778820,24.166666666666668,8.85,TheKingFrosty,2,1,415,0.011554095439612451
76561198108398295,1778820,0,NA,Moshu!,12,1,2470,0.06876774876106688
76561198046875578,389730,878.9,NA,Echoplex25,19,2,1403,0.0390611949440392
76561198046875578,1778820,54.15,16.1,Echoplex25,19,2,1403,0.0390611949440392
76561198009156676,389730,297.3833333333333,NA,BrotherIceBear,14,3,2393,0.06662397683612674
76561198009156676,1778820,63.45,10.05,BrotherIceBear,14,3,2393,0.06662397683612674
76561198387047867,1778820,54.25,12.016666666666667,Big D,12,2,2470,0.06876774876106688
76561198282468144,389730,1326.5166666666667,NA,ON_SU,20,2,1097,0.030541789631939417
76561198282468144,1778820,125.08333333333333,34.81666666666667,ON_SU,20,2,1097,0.030541789631939417
76561198117639818,389730,0,NA,Bubble Pop,21,1,1194,0.03324238543348739
76561198117639818,1778820,0,NA,Bubble Pop,21,1,1194,0.03324238543348739
76561198326572639,389730,327.78333333333336,0.95,Madcity,12,1,2470,0.06876774876106688
76561198326572639,1778820,147.18333333333334,27.25,Madcity,12,1,2470,0.06876774876106688
76561198119367240,389730,64.05,1.8,MOEZARTS,10,1,1647,0.045854446238654714
76561198119367240,1778820,24.733333333333334,24.733333333333334,MOEZARTS,10,1,1647,0.045854446238654714
76561199477528387,1778820,32.93333333333333,32.93333333333333,Ruko91,12,1,2470,0.06876774876106688
76561198259834106,389730,3186.05,0.18333333333333332,kiss shot,14,1,2393,0.06662397683612674
76561198259834106,1778820,128.1,75.88333333333334,kiss shot,14,1,2393,0.06662397683612674
76561198041033852,389730,552.7666666666667,NA,Ciutaku,17,1,2221,0.061835291497299404
76561198041033852,1778820,67.41666666666667,21.766666666666666,Ciutaku,17,1,2221,0.061835291497299404
76561198115486927,389730,47.61666666666667,NA,Kimbin,7,1,648,0.018041093602093657
